ID Parent + Date + Fingerpr;cParent;AA2090-010;BK0348;AY2889;749794-010;AH9608-010;Date;cFingerprint;Nosto ID 0/1;Google ID 0/1;Facebook ID 0/1;Instagram ID 0/1;Anders ID 0/1;fPrice;Basispreis;Preis/Basispreis;cOS;iOS;Android;Windows;nPageVisited;nBasketUnique;nBasket;Registered;LoggedIn;Basket 0/1;Bought 0/1
749794-010 - 43517 - 1783746492;749794-010;0;0;0;1;0;43517;1783746492;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 1859930619;749794-010;0;0;0;1;0;43517;1859930619;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 2060399048;749794-010;0;0;0;1;0;43517;2060399048;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
749794-010 - 43517 - 2060906918;749794-010;0;0;0;1;0;43517;2060906918;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 2338695919;749794-010;0;0;0;1;0;43517;2338695919;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 2434848607;749794-010;0;0;0;1;0;43517;2434848607;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 2465262580;749794-010;0;0;0;1;0;43517;2465262580;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43517 - 2465937355;749794-010;0;0;0;1;0;43517;2465937355;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43517 - 2563142655;749794-010;0;0;0;1;0;43517;2563142655;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 256438649;749794-010;0;0;0;1;0;43517;256438649;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 2630470145;749794-010;0;0;0;1;0;43517;2630470145;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;1
749794-010 - 43517 - 2637619957;749794-010;0;0;0;1;0;43517;2637619957;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;1;0;1;1
749794-010 - 43517 - 272537178;749794-010;0;0;0;1;0;43517;272537178;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43517 - 2748081767;749794-010;0;0;0;1;0;43517;2748081767;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43517 - 2766657432;749794-010;0;0;0;1;0;43517;2766657432;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 2806252634;749794-010;0;0;0;1;0;43517;2806252634;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;0
749794-010 - 43517 - 306870266;749794-010;0;0;0;1;0;43517;306870266;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43517 - 310599327;749794-010;0;0;0;1;0;43517;310599327;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 3229521320;749794-010;0;0;0;1;0;43517;3229521320;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43517 - 3243139635;749794-010;0;0;0;1;0;43517;3243139635;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 3305061688;749794-010;0;0;0;1;0;43517;3305061688;1;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43517 - 3328015306;749794-010;0;0;0;1;0;43517;3328015306;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43517 - 3336272689;749794-010;0;0;0;1;0;43517;3336272689;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 3382138344;749794-010;0;0;0;1;0;43517;3382138344;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 3410110356;749794-010;0;0;0;1;0;43517;3410110356;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 3445114205;749794-010;0;0;0;1;0;43517;3445114205;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;2;2;0;0;1;0
749794-010 - 43517 - 3477761322;749794-010;0;0;0;1;0;43517;3477761322;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 3640532019;749794-010;0;0;0;1;0;43517;3640532019;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 3664777940;749794-010;0;0;0;1;0;43517;3664777940;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 3673152534;749794-010;0;0;0;1;0;43517;3673152534;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;1
749794-010 - 43517 - 3722882167;749794-010;0;0;0;1;0;43517;3722882167;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 3827321244;749794-010;0;0;0;1;0;43517;3827321244;1;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 3828865017;749794-010;0;0;0;1;0;43517;3828865017;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43517 - 3835891789;749794-010;0;0;0;1;0;43517;3835891789;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 4044034908;749794-010;0;0;0;1;0;43517;4044034908;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 4115710783;749794-010;0;0;0;1;0;43517;4115710783;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 4215372529;749794-010;0;0;0;1;0;43517;4215372529;1;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 4269612493;749794-010;0;0;0;1;0;43517;4269612493;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 452443285;749794-010;0;0;0;1;0;43517;452443285;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
749794-010 - 43517 - 482769367;749794-010;0;0;0;1;0;43517;482769367;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 585534490;749794-010;0;0;0;1;0;43517;585534490;0;0;1;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43517 - 622840744;749794-010;0;0;0;1;0;43517;622840744;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 641541290;749794-010;0;0;0;1;0;43517;641541290;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43517 - 704549694;749794-010;0;0;0;1;0;43517;704549694;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 758347140;749794-010;0;0;0;1;0;43517;758347140;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 797733717;749794-010;0;0;0;1;0;43517;797733717;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 807237062;749794-010;0;0;0;1;0;43517;807237062;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
749794-010 - 43517 - 832130504;749794-010;0;0;0;1;0;43517;832130504;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43517 - 923916199;749794-010;0;0;0;1;0;43517;923916199;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43517 - 977998110;749794-010;0;0;0;1;0;43517;977998110;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1009801172;749794-010;0;0;0;1;0;43518;1009801172;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1010185042;749794-010;0;0;0;1;0;43518;1010185042;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43518 - 117906814;749794-010;0;0;0;1;0;43518;117906814;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;1
749794-010 - 43518 - 119562710;749794-010;0;0;0;1;0;43518;119562710;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1205363223;749794-010;0;0;0;1;0;43518;1205363223;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1207831168;749794-010;0;0;0;1;0;43518;1207831168;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;1
749794-010 - 43518 - 1223014310;749794-010;0;0;0;1;0;43518;1223014310;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1244121278;749794-010;0;0;0;1;0;43518;1244121278;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1262125227;749794-010;0;0;0;1;0;43518;1262125227;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1281772418;749794-010;0;0;0;1;0;43518;1281772418;0;1;0;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43518 - 1297106980;749794-010;0;0;0;1;0;43518;1297106980;1;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43518 - 1341136389;749794-010;0;0;0;1;0;43518;1341136389;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1346123398;749794-010;0;0;0;1;0;43518;1346123398;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1358205074;749794-010;0;0;0;1;0;43518;1358205074;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1370259719;749794-010;0;0;0;1;0;43518;1370259719;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1386844460;749794-010;0;0;0;1;0;43518;1386844460;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1524015948;749794-010;0;0;0;1;0;43518;1524015948;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1577786259;749794-010;0;0;0;1;0;43518;1577786259;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1589798059;749794-010;0;0;0;1;0;43518;1589798059;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1650295275;749794-010;0;0;0;1;0;43518;1650295275;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43518 - 1660811733;749794-010;0;0;0;1;0;43518;1660811733;0;0;1;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;1;0
749794-010 - 43518 - 1669407783;749794-010;0;0;0;1;0;43518;1669407783;0;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;1;0;0;0
749794-010 - 43518 - 1695138762;749794-010;0;0;0;1;0;43518;1695138762;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1702900354;749794-010;0;0;0;1;0;43518;1702900354;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1748087321;749794-010;0;0;0;1;0;43518;1748087321;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1749243071;749794-010;0;0;0;1;0;43518;1749243071;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43518 - 1819800449;749794-010;0;0;0;1;0;43518;1819800449;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1853328035;749794-010;0;0;0;1;0;43518;1853328035;1;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43518 - 1886872032;749794-010;0;0;0;1;0;43518;1886872032;1;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1888456361;749794-010;0;0;0;1;0;43518;1888456361;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1907403757;749794-010;0;0;0;1;0;43518;1907403757;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1920967132;749794-010;0;0;0;1;0;43518;1920967132;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1927189518;749794-010;0;0;0;1;0;43518;1927189518;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 1993099618;749794-010;0;0;0;1;0;43518;1993099618;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2004656840;749794-010;0;0;0;1;0;43518;2004656840;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43518 - 2047182500;749794-010;0;0;0;1;0;43518;2047182500;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2047916188;749794-010;0;0;0;1;0;43518;2047916188;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2095287760;749794-010;0;0;0;1;0;43518;2095287760;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2124114730;749794-010;0;0;0;1;0;43518;2124114730;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2189554661;749794-010;0;0;0;1;0;43518;2189554661;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2233680976;749794-010;0;0;0;1;0;43518;2233680976;0;1;0;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 223924985;749794-010;0;0;0;1;0;43518;223924985;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43518 - 2254142070;749794-010;0;0;0;1;0;43518;2254142070;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2269817050;749794-010;0;0;0;1;0;43518;2269817050;1;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2270794157;749794-010;0;0;0;1;0;43518;2270794157;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;6;0;0;0;0;0;0
749794-010 - 43518 - 2290594499;749794-010;0;0;0;1;0;43518;2290594499;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2313572680;749794-010;0;0;0;1;0;43518;2313572680;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2328357786;749794-010;0;0;0;1;0;43518;2328357786;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2352199055;749794-010;0;0;0;1;0;43518;2352199055;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2405170940;749794-010;0;0;0;1;0;43518;2405170940;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2407095138;749794-010;0;0;0;1;0;43518;2407095138;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;1
749794-010 - 43518 - 2414127985;749794-010;0;0;0;1;0;43518;2414127985;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2423860486;749794-010;0;0;0;1;0;43518;2423860486;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43518 - 2428818120;749794-010;0;0;0;1;0;43518;2428818120;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2437820963;749794-010;0;0;0;1;0;43518;2437820963;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2485995265;749794-010;0;0;0;1;0;43518;2485995265;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2555039990;749794-010;0;0;0;1;0;43518;2555039990;1;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2597544336;749794-010;0;0;0;1;0;43518;2597544336;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 259875843;749794-010;0;0;0;1;0;43518;259875843;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2615619961;749794-010;0;0;0;1;0;43518;2615619961;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2619597163;749794-010;0;0;0;1;0;43518;2619597163;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2637619957;749794-010;0;0;0;1;0;43518;2637619957;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;1;0;1;0
749794-010 - 43518 - 2650062297;749794-010;0;0;0;1;0;43518;2650062297;1;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2666047281;749794-010;0;0;0;1;0;43518;2666047281;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43518 - 2693452110;749794-010;0;0;0;1;0;43518;2693452110;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2722981314;749794-010;0;0;0;1;0;43518;2722981314;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2735251568;749794-010;0;0;0;1;0;43518;2735251568;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2745972218;749794-010;0;0;0;1;0;43518;2745972218;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43518 - 2835721438;749794-010;0;0;0;1;0;43518;2835721438;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2899983302;749794-010;0;0;0;1;0;43518;2899983302;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2942884495;749794-010;0;0;0;1;0;43518;2942884495;1;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2942971992;749794-010;0;0;0;1;0;43518;2942971992;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2954597846;749794-010;0;0;0;1;0;43518;2954597846;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 2968098906;749794-010;0;0;0;1;0;43518;2968098906;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 297779031;749794-010;0;0;0;1;0;43518;297779031;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3027949494;749794-010;0;0;0;1;0;43518;3027949494;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 305894431;749794-010;0;0;0;1;0;43518;305894431;1;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3069432494;749794-010;0;0;0;1;0;43518;3069432494;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3116898114;749794-010;0;0;0;1;0;43518;3116898114;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3124717259;749794-010;0;0;0;1;0;43518;3124717259;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3153174729;749794-010;0;0;0;1;0;43518;3153174729;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43518 - 3185078778;749794-010;0;0;0;1;0;43518;3185078778;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3214118260;749794-010;0;0;0;1;0;43518;3214118260;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3234534778;749794-010;0;0;0;1;0;43518;3234534778;0;0;0;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3243139635;749794-010;0;0;0;1;0;43518;3243139635;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3250696926;749794-010;0;0;0;1;0;43518;3250696926;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;1;0;1;1
749794-010 - 43518 - 3274435550;749794-010;0;0;0;1;0;43518;3274435550;1;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3292109217;749794-010;0;0;0;1;0;43518;3292109217;1;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3302499324;749794-010;0;0;0;1;0;43518;3302499324;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;1;0;0;0
749794-010 - 43518 - 3320911183;749794-010;0;0;0;1;0;43518;3320911183;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3339636338;749794-010;0;0;0;1;0;43518;3339636338;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43518 - 3343160670;749794-010;0;0;0;1;0;43518;3343160670;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3354925149;749794-010;0;0;0;1;0;43518;3354925149;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43518 - 3379842171;749794-010;0;0;0;1;0;43518;3379842171;0;0;0;0;1;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3382138344;749794-010;0;0;0;1;0;43518;3382138344;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3398515523;749794-010;0;0;0;1;0;43518;3398515523;1;0;1;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43518 - 3410110356;749794-010;0;0;0;1;0;43518;3410110356;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3411381645;749794-010;0;0;0;1;0;43518;3411381645;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 34344148;749794-010;0;0;0;1;0;43518;34344148;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;1;0
749794-010 - 43518 - 3438527291;749794-010;0;0;0;1;0;43518;3438527291;1;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43518 - 3445114205;749794-010;0;0;0;1;0;43518;3445114205;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3448203176;749794-010;0;0;0;1;0;43518;3448203176;0;0;1;0;0;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43518 - 3465550761;749794-010;0;0;0;1;0;43518;3465550761;0;1;0;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;1;0
749794-010 - 43518 - 3470274978;749794-010;0;0;0;1;0;43518;3470274978;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3480549358;749794-010;0;0;0;1;0;43518;3480549358;1;0;0;0;1;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3525137263;749794-010;0;0;0;1;0;43518;3525137263;0;0;0;0;1;45.95;45.95;1.000000;Windows;0;0;1;2;0;0;0;0;0;0
749794-010 - 43518 - 3592913337;749794-010;0;0;0;1;0;43518;3592913337;0;0;1;0;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3664777940;749794-010;0;0;0;1;0;43518;3664777940;0;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3667673616;749794-010;0;0;0;1;0;43518;3667673616;1;0;1;0;0;45.95;45.95;1.000000;iOS;1;0;0;2;0;0;0;0;0;0
749794-010 - 43518 - 3735013038;749794-010;0;0;0;1;0;43518;3735013038;0;0;1;1;0;45.95;45.95;1.000000;Android;0;1;0;2;0;0;0;0;0;0
